Day,quarter,Treatment,Cosm,Temperature
15,86,block,programmed,19.833
15,87,block,programmed,19.833
15,88,block,programmed,19.833
15,89,block,programmed,19.833
15,90,block,programmed,19.833
15,91,block,programmed,19.833
15,92,block,programmed,19.833
15,93,block,programmed,17.3125
15,94,block,programmed,14.792
15,95,block,programmed,14.792
15,96,block,programmed,14.792
16,1,block,programmed,14.792
16,2,block,programmed,14.792
16,3,block,programmed,14.792
16,4,block,programmed,14.792
16,5,block,programmed,14.792
16,6,block,programmed,14.792
16,7,block,programmed,14.792
16,8,block,programmed,14.792
16,9,block,programmed,14.792
16,10,block,programmed,14.792
16,11,block,programmed,14.792
16,12,block,programmed,14.792
16,13,block,programmed,14.792
16,14,block,programmed,14.792
16,15,block,programmed,14.792
16,16,block,programmed,14.792
16,17,block,programmed,14.792
16,18,block,programmed,14.792
16,19,block,programmed,14.792
16,20,block,programmed,14.792
16,21,block,programmed,14.792
16,22,block,programmed,14.792
16,23,block,programmed,14.792
16,24,block,programmed,14.792
16,25,block,programmed,14.792
16,26,block,programmed,14.792
16,27,block,programmed,14.792
16,28,block,programmed,14.792
16,29,block,programmed,14.792
16,30,block,programmed,14.792
16,31,block,programmed,14.792
16,32,block,programmed,14.792
16,33,block,programmed,14.792
16,34,block,programmed,14.792
16,35,block,programmed,14.792
16,36,block,programmed,14.792
16,37,block,programmed,14.792
16,38,block,programmed,14.792
16,39,block,programmed,14.792
16,40,block,programmed,14.792
16,41,block,programmed,14.792
16,42,block,programmed,14.792
16,43,block,programmed,14.792
16,44,block,programmed,14.792
16,45,block,programmed,14.792
1,56,curve1,programmed,18.30923477
1,57,curve1,programmed,18.52074047
1,58,curve1,programmed,18.72171988
1,59,curve1,programmed,18.91042207
1,60,curve1,programmed,19.08520304
1,61,curve1,programmed,19.24454009
1,62,curve1,programmed,19.38704506
1,63,curve1,programmed,19.51147644
1,64,curve1,programmed,19.61675017
1,65,curve1,programmed,19.70194909
1,66,curve1,programmed,19.76633096
1,67,curve1,programmed,19.80933487
1,68,curve1,programmed,19.83058617
1,69,curve1,programmed,19.82989971
1,70,curve1,programmed,19.80728147
1,71,curve1,programmed,19.79380209
1,72,curve1,programmed,19.76070714
1,73,curve1,programmed,19.71774582
1,74,curve1,programmed,19.66509127
1,75,curve1,programmed,19.60295568
1,76,curve1,programmed,19.53158948
1,77,curve1,programmed,19.45128026
1,78,curve1,programmed,19.36235168
1,79,curve1,programmed,19.26516211
1,80,curve1,programmed,19.16010325
1,81,curve1,programmed,19.04759847
1,82,curve1,programmed,18.92810119
1,83,curve1,programmed,18.80209297
1,84,curve1,programmed,18.67008163
1,85,curve1,programmed,18.53259919
1,86,curve1,programmed,18.39019971
1,87,curve1,programmed,18.24345705
1,88,curve1,programmed,18.0929626
1,89,curve1,programmed,17.93932286
1,90,curve1,programmed,17.783157
1,91,curve1,programmed,17.62509437
1,92,curve1,programmed,17.46577198
1,93,curve1,programmed,17.30583189
1,94,curve1,programmed,17.14591868
1,95,curve1,programmed,16.9866768
1,96,curve1,programmed,17.2044016
2,1,curve1,programmed,17.09650213
2,2,curve1,programmed,16.98900013
2,3,curve1,programmed,16.88209344
2,4,curve1,programmed,16.77597878
2,5,curve1,programmed,16.67085143
2,6,curve1,programmed,16.56690484
2,7,curve1,programmed,16.4643303
2,8,curve1,programmed,16.36331655
2,9,curve1,programmed,16.2640495
2,10,curve1,programmed,16.1667118
2,11,curve1,programmed,16.07148258
2,12,curve1,programmed,15.97853708
2,13,curve1,programmed,15.88804634
2,14,curve1,programmed,15.80017687
2,15,curve1,programmed,15.71509039
2,16,curve1,programmed,15.63294346
2,17,curve1,programmed,15.55388724
2,18,curve1,programmed,15.47806723
2,19,curve1,programmed,15.40562293
2,20,curve1,programmed,15.33668768
2,21,curve1,programmed,15.27138831
2,22,curve1,programmed,15.20984499
2,23,curve1,programmed,15.15217098
2,24,curve1,programmed,15.09847241
2,25,curve1,programmed,15.04884809
2,26,curve1,programmed,15.00338934
2,27,curve1,programmed,14.96217981
2,28,curve1,programmed,14.92529535
2,29,curve1,programmed,14.89280381
2,30,curve1,programmed,14.864765
2,31,curve1,programmed,14.84123052
2,32,curve1,programmed,14.82224366
2,33,curve1,programmed,14.80783937
2,34,curve1,programmed,14.79804415
2,35,curve1,programmed,14.79287604
2,36,curve1,programmed,14.79234454
2,37,curve1,programmed,14.84389768
2,38,curve1,programmed,14.90209405
2,39,curve1,programmed,14.98129005
2,40,curve1,programmed,15.08079573
2,41,curve1,programmed,15.19974419
2,42,curve1,programmed,15.33709913
2,43,curve1,programmed,15.49166391
2,44,curve1,programmed,15.66209196
2,45,curve1,programmed,15.84689848
2,46,curve1,programmed,16.04447343
2,47,curve1,programmed,16.25309553
2,48,curve1,programmed,16.47094724
2,49,curve1,programmed,16.69613062
2,50,curve1,programmed,16.92668385
2,51,curve1,programmed,17.16059835
2,52,curve1,programmed,17.39583622
2,53,curve1,programmed,17.63034806
2,54,curve1,programmed,17.86209079
2,55,curve1,programmed,18.08904544
2,56,curve1,programmed,18.30923477
2,57,curve1,programmed,18.52074047
2,58,curve1,programmed,18.72171988
2,59,curve1,programmed,18.91042207
2,60,curve1,programmed,19.08520304
2,61,curve1,programmed,19.24454009
2,62,curve1,programmed,19.38704506
2,63,curve1,programmed,19.51147644
2,64,curve1,programmed,19.61675017
2,65,curve1,programmed,19.70194909
2,66,curve1,programmed,19.76633096
2,67,curve1,programmed,19.80933487
2,68,curve1,programmed,19.83058617
2,69,curve1,programmed,19.82989971
2,70,curve1,programmed,19.80728147
2,71,curve1,programmed,19.79380209
2,72,curve1,programmed,19.76070714
2,73,curve1,programmed,19.71774582
2,74,curve1,programmed,19.66509127
2,75,curve1,programmed,19.60295568
2,76,curve1,programmed,19.53158948
2,77,curve1,programmed,19.45128026
2,78,curve1,programmed,19.36235168
2,79,curve1,programmed,19.26516211
2,80,curve1,programmed,19.16010325
2,81,curve1,programmed,19.04759847
2,82,curve1,programmed,18.92810119
2,83,curve1,programmed,18.80209297
2,84,curve1,programmed,18.67008163
2,85,curve1,programmed,18.53259919
2,86,curve1,programmed,18.39019971
2,87,curve1,programmed,18.24345705
2,88,curve1,programmed,18.0929626
2,89,curve1,programmed,17.93932286
2,90,curve1,programmed,17.783157
2,91,curve1,programmed,17.62509437
2,92,curve1,programmed,17.46577198
2,93,curve1,programmed,17.30583189
2,94,curve1,programmed,17.14591868
2,95,curve1,programmed,16.9866768
2,96,curve1,programmed,17.2044016
3,1,curve1,programmed,17.09650213
3,2,curve1,programmed,16.98900013
3,3,curve1,programmed,16.88209344
3,4,curve1,programmed,16.77597878
3,5,curve1,programmed,16.67085143
3,6,curve1,programmed,16.56690484
3,7,curve1,programmed,16.4643303
3,8,curve1,programmed,16.36331655
3,9,curve1,programmed,16.2640495
3,10,curve1,programmed,16.1667118
3,11,curve1,programmed,16.07148258
3,12,curve1,programmed,15.97853708
3,13,curve1,programmed,15.88804634
3,14,curve1,programmed,15.80017687
3,15,curve1,programmed,15.71509039
3,16,curve1,programmed,15.63294346
3,17,curve1,programmed,15.55388724
3,18,curve1,programmed,15.47806723
3,19,curve1,programmed,15.40562293
3,20,curve1,programmed,15.33668768
3,21,curve1,programmed,15.27138831
3,22,curve1,programmed,15.20984499
3,23,curve1,programmed,15.15217098
3,24,curve1,programmed,15.09847241
3,25,curve1,programmed,15.04884809
3,26,curve1,programmed,15.00338934
3,27,curve1,programmed,14.96217981
3,28,curve1,programmed,14.92529535
3,29,curve1,programmed,14.89280381
3,30,curve1,programmed,14.864765
3,31,curve1,programmed,14.84123052
3,32,curve1,programmed,14.82224366
3,33,curve1,programmed,14.80783937
3,34,curve1,programmed,14.79804415
3,35,curve1,programmed,14.79287604
3,36,curve1,programmed,14.79234454
3,37,curve1,programmed,14.84389768
3,38,curve1,programmed,14.90209405
3,39,curve1,programmed,14.98129005
3,40,curve1,programmed,15.08079573
3,41,curve1,programmed,15.19974419
3,42,curve1,programmed,15.33709913
3,43,curve1,programmed,15.49166391
3,44,curve1,programmed,15.66209196
3,45,curve1,programmed,15.84689848
3,46,curve1,programmed,16.04447343
3,47,curve1,programmed,16.25309553
3,48,curve1,programmed,16.47094724
3,49,curve1,programmed,16.69613062
3,50,curve1,programmed,16.92668385
3,51,curve1,programmed,17.16059835
3,52,curve1,programmed,17.39583622
3,53,curve1,programmed,17.63034806
3,54,curve1,programmed,17.86209079
3,55,curve1,programmed,18.08904544
3,56,curve1,programmed,18.30923477
3,57,curve1,programmed,18.52074047
3,58,curve1,programmed,18.72171988
3,59,curve1,programmed,18.91042207
3,60,curve1,programmed,19.08520304
3,61,curve1,programmed,19.24454009
3,62,curve1,programmed,19.38704506
3,63,curve1,programmed,19.51147644
3,64,curve1,programmed,19.61675017
3,65,curve1,programmed,19.70194909
3,66,curve1,programmed,19.76633096
3,67,curve1,programmed,19.80933487
3,68,curve1,programmed,19.83058617
3,69,curve1,programmed,19.82989971
3,70,curve1,programmed,19.80728147
3,71,curve1,programmed,19.79380209
3,72,curve1,programmed,19.76070714
3,73,curve1,programmed,19.71774582
3,74,curve1,programmed,19.66509127
3,75,curve1,programmed,19.60295568
3,76,curve1,programmed,19.53158948
3,77,curve1,programmed,19.45128026
3,78,curve1,programmed,19.36235168
3,79,curve1,programmed,19.26516211
3,80,curve1,programmed,19.16010325
3,81,curve1,programmed,19.04759847
3,82,curve1,programmed,18.92810119
3,83,curve1,programmed,18.80209297
3,84,curve1,programmed,18.67008163
3,85,curve1,programmed,18.53259919
3,86,curve1,programmed,18.39019971
3,87,curve1,programmed,18.24345705
3,88,curve1,programmed,18.0929626
3,89,curve1,programmed,17.93932286
3,90,curve1,programmed,17.783157
3,91,curve1,programmed,17.62509437
3,92,curve1,programmed,17.46577198
3,93,curve1,programmed,17.30583189
3,94,curve1,programmed,17.14591868
3,95,curve1,programmed,16.9866768
3,96,curve1,programmed,17.2044016
4,1,curve1,programmed,17.09650213
4,2,curve1,programmed,16.98900013
4,3,curve1,programmed,16.88209344
4,4,curve1,programmed,16.77597878
4,5,curve1,programmed,16.67085143
4,6,curve1,programmed,16.56690484
4,7,curve1,programmed,16.4643303
4,8,curve1,programmed,16.36331655
4,9,curve1,programmed,16.2640495
4,10,curve1,programmed,16.1667118
4,11,curve1,programmed,16.07148258
4,12,curve1,programmed,15.97853708
4,13,curve1,programmed,15.88804634
4,14,curve1,programmed,15.80017687
4,15,curve1,programmed,15.71509039
4,16,curve1,programmed,15.63294346
4,17,curve1,programmed,15.55388724
4,18,curve1,programmed,15.47806723
4,19,curve1,programmed,15.40562293
4,20,curve1,programmed,15.33668768
4,21,curve1,programmed,15.27138831
4,22,curve1,programmed,15.20984499
4,23,curve1,programmed,15.15217098
4,24,curve1,programmed,15.09847241
4,25,curve1,programmed,15.04884809
4,26,curve1,programmed,15.00338934
4,27,curve1,programmed,14.96217981
4,28,curve1,programmed,14.92529535
4,29,curve1,programmed,14.89280381
4,30,curve1,programmed,14.864765
4,31,curve1,programmed,14.84123052
4,32,curve1,programmed,14.82224366
4,33,curve1,programmed,14.80783937
4,34,curve1,programmed,14.79804415
4,35,curve1,programmed,14.79287604
4,36,curve1,programmed,14.79234454
4,37,curve1,programmed,14.84389768
4,38,curve1,programmed,14.90209405
4,39,curve1,programmed,14.98129005
4,40,curve1,programmed,15.08079573
4,41,curve1,programmed,15.19974419
4,42,curve1,programmed,15.33709913
4,43,curve1,programmed,15.49166391
4,44,curve1,programmed,15.66209196
4,45,curve1,programmed,15.84689848
4,46,curve1,programmed,16.04447343
4,47,curve1,programmed,16.25309553
4,48,curve1,programmed,16.47094724
4,49,curve1,programmed,16.69613062
4,50,curve1,programmed,16.92668385
4,51,curve1,programmed,17.16059835
4,52,curve1,programmed,17.39583622
4,53,curve1,programmed,17.63034806
4,54,curve1,programmed,17.86209079
4,55,curve1,programmed,18.08904544
4,56,curve1,programmed,18.30923477
4,57,curve1,programmed,18.52074047
4,58,curve1,programmed,18.72171988
4,59,curve1,programmed,18.91042207
4,60,curve1,programmed,19.08520304
4,61,curve1,programmed,19.24454009
4,62,curve1,programmed,19.38704506
4,63,curve1,programmed,19.51147644
4,64,curve1,programmed,19.61675017
4,65,curve1,programmed,19.70194909
4,66,curve1,programmed,19.76633096
4,67,curve1,programmed,19.80933487
4,68,curve1,programmed,19.83058617
4,69,curve1,programmed,19.82989971
4,70,curve1,programmed,19.80728147
4,71,curve1,programmed,19.79380209
4,72,curve1,programmed,19.76070714
4,73,curve1,programmed,19.71774582
4,74,curve1,programmed,19.66509127
4,75,curve1,programmed,19.60295568
4,76,curve1,programmed,19.53158948
4,77,curve1,programmed,19.45128026
4,78,curve1,programmed,19.36235168
4,79,curve1,programmed,19.26516211
4,80,curve1,programmed,19.16010325
4,81,curve1,programmed,19.04759847
4,82,curve1,programmed,18.92810119
4,83,curve1,programmed,18.80209297
4,84,curve1,programmed,18.67008163
4,85,curve1,programmed,18.53259919
4,86,curve1,programmed,18.39019971
4,87,curve1,programmed,18.24345705
4,88,curve1,programmed,18.0929626
4,89,curve1,programmed,17.93932286
4,90,curve1,programmed,17.783157
4,91,curve1,programmed,17.62509437
4,92,curve1,programmed,17.46577198
4,93,curve1,programmed,17.30583189
4,94,curve1,programmed,17.14591868
4,95,curve1,programmed,16.9866768
4,96,curve1,programmed,17.2044016
5,1,curve1,programmed,17.09650213
5,2,curve1,programmed,16.98900013
5,3,curve1,programmed,16.88209344
5,4,curve1,programmed,16.77597878
5,5,curve1,programmed,16.67085143
5,6,curve1,programmed,16.56690484
5,7,curve1,programmed,16.4643303
5,8,curve1,programmed,16.36331655
5,9,curve1,programmed,16.2640495
5,10,curve1,programmed,16.1667118
5,11,curve1,programmed,16.07148258
5,12,curve1,programmed,15.97853708
5,13,curve1,programmed,15.88804634
5,14,curve1,programmed,15.80017687
5,15,curve1,programmed,15.71509039
5,16,curve1,programmed,15.63294346
5,17,curve1,programmed,15.55388724
5,18,curve1,programmed,15.47806723
5,19,curve1,programmed,15.40562293
5,20,curve1,programmed,15.33668768
5,21,curve1,programmed,15.27138831
5,22,curve1,programmed,15.20984499
5,23,curve1,programmed,15.15217098
5,24,curve1,programmed,15.09847241
5,25,curve1,programmed,15.04884809
5,26,curve1,programmed,15.00338934
5,27,curve1,programmed,14.96217981
5,28,curve1,programmed,14.92529535
5,29,curve1,programmed,14.89280381
5,30,curve1,programmed,14.864765
5,31,curve1,programmed,14.84123052
5,32,curve1,programmed,14.82224366
